time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
9.676112,-4.425724,5.583271,2.510777
9.71609,-2.326944,4.666163,2.098536
9.746089,-2.072039,2.38207,1.728077
9.776058,-1.855376,1.572628,0.517988
9.816036,0.389737,1.942907,-1.696713
9.846034,1.383613,0.758251,-2.014427
9.876003,1.187729,-1.940315,-1.902482
9.915981,1.823418,-4.19851,-2.548315
9.945979,4.20662,-3.434979,-3.402445
9.975948,5.079398,-5.053705,-2.788232
10.015926,1.041184,-5.334469,-0.121591
10.045924,2.53943,-2.258397,0.148957
10.075893,1.828056,-1.807806,0.206063
10.115871,1.257665,-2.334101,0.813701
10.14587,0.827408,-0.685839,0.785619
10.185848,0.95115,-0.054635,0.113538
10.215757,-1.072598,-2.171928,0.344333
10.245756,-4.045211,-1.726336,0.711612
10.285734,-3.341711,2.17003,0.519623
10.315702,-3.609896,0.656992,1.062569
10.345701,-5.837516,2.031071,0.662498
10.385679,-2.066337,6.524945,0.519436
10.415677,-1.779943,4.605024,0.632482
10.445646,-3.307009,1.184647,-0.200669
10.485624,-0.373416,1.366838,-1.677506
10.515623,1.648854,1.332636,-1.224455
10.545591,1.981545,-0.784186,-1.509129
10.585569,1.80205,-2.746259,-1.261984
10.615568,4.388431,-2.271751,-2.248413
10.645536,4.645514,-4.24149,-3.757246
10.685514,0.699513,-6.816897,-0.179005
10.715513,1.922963,-1.829069,0.538499
10.745481,3.127854,-0.154376,0.349688
10.785459,1.410046,-1.735782,0.432909
10.815458,0.931315,-1.460165,0.4047
10.845426,0.825602,-0.366611,0.249903
10.885404,-1.142178,-1.749805,-0.346446
10.915403,-2.500863,-0.800882,0.492392
10.945371,-1.884246,1.822646,1.372819
10.985349,-3.253586,1.326594,0.62038
11.015348,-5.057064,1.168462,0.939829
11.045316,-3.686204,5.035663,0.575825
11.085294,-2.473507,4.263401,0.746616
11.115293,-2.29326,2.000539,0.761482
11.145292,-1.807749,3.502714,0.139546
11.18527,0.852799,4.169757,-0.830601
11.215202,0.869225,0.681304,-0.671255
11.245201,-0.017109,-2.637855,-1.602582
11.285179,-0.077424,-4.283889,-1.7766
11.315147,3.128513,-3.405331,-2.566817
11.345146,1.592408,-5.522778,-2.384591
11.385124,1.200796,-4.59427,0.966396
11.415092,2.844056,-1.930291,0.920287
11.445091,2.728863,-1.217755,0.816393
11.485069,2.024088,-1.91442,1.306584
11.515037,1.91254,-1.550012,1.002606
11.545036,1.138964,-1.445348,-0.127766
11.585014,-1.308484,-1.983601,-0.15284
11.614982,-2.37133,-0.507746,1.609491
11.644981,-2.310263,1.231795,0.559327
11.684959,-3.531952,0.864743,1.150184
11.714927,-4.848889,4.146644,1.201194
11.744926,-3.328989,7.054277,0.750742
11.784904,-2.729422,3.722442,0.761683
11.814903,-2.620752,2.542628,0.215237
11.844871,-1.051272,3.66878,-1.288836
11.884849,0.375657,3.023639,-2.245526
11.914848,0.588812,-0.408232,-2.107961
11.944816,0.762774,-3.786292,-2.11885
11.984794,2.793929,-4.820852,-3.130376
12.014793,4.640362,-3.983761,-4.000215
12.044761,1.410396,-5.575248,-1.675983
12.084739,1.158168,-3.251638,1.309656
12.114738,3.155282,-0.548042,0.934886
12.144706,2.229125,-1.376761,1.456092
12.184684,1.497283,-2.302545,1.421209
12.214665,1.221014,-1.078685,0.71811
12.244633,0.213664,-0.261945,-0.022691
12.284612,-1.640085,-1.230933,0.642307
12.31461,-2.336215,-0.721515,1.003957
12.344579,-2.735825,0.249455,-0.86031
12.384557,-4.739957,1.008762,2.190478
12.414555,-4.80931,5.995675,2.202615
12.444554,-3.109658,7.489962,2.150013
12.484532,-2.966546,3.268388,2.111473
12.5145,-2.496619,2.54197,0.891893
12.544499,-0.869935,2.682107,-1.450993
12.584477,-0.43715,0.320917,-2.452267
12.614445,0.622823,-2.193647,-2.397726
12.644444,1.670269,-3.580651,-3.133427
12.684422,3.652703,-2.867911,-4.524695
12.714391,3.30579,-5.516938,-3.021337
12.744389,0.9681,-6.760464,-0.401718
12.784367,3.315832,-1.30629,0.158863
12.814336,3.366006,-1.018989,0.618306
12.844334,3.089429,-2.951936,1.091906
12.884312,2.390443,-2.741607,0.787004
12.914281,0.248308,-0.978238,0.116878
12.944279,-1.869197,-0.139247,0.194871
12.984258,-3.214389,-0.349211,1.256708
13.014226,-3.705428,1.481328,0.26439
13.044225,-5.001965,1.981771,0.669969
13.084203,-4.969777,4.551885,2.615378
13.114201,-3.197284,6.686394,2.188511
13.14417,-3.015126,3.383125,1.531679
13.184148,-2.874969,1.665373,0.759748
13.21411,-0.591539,3.124671,-0.829709
13.244079,0.26767,2.230045,-2.375524
13.284057,0.471631,-2.242669,-2.545856
13.314055,1.449641,-4.186465,-3.060471
13.344024,2.743995,-3.09299,-3.805434
13.384002,3.50449,-3.683126,-4.763108
13.414001,0.073911,-6.186875,-1.107194
13.443969,0.924325,-2.957935,1.035685
13.483947,2.521408,0.037964,0.627879
13.513946,1.529688,-1.804581,1.1101
13.543914,0.186293,-2.542127,1.383334
13.583892,0.621433,-0.188932,0.018236
13.613891,-0.145283,-0.115866,-0.321531
13.643859,-2.381282,-1.751834,0.870048
13.683837,-2.187514,0.031068,1.052969
13.713836,-2.926682,1.41118,0.78967
13.743804,-4.172419,2.755814,3.038267
13.783813,-3.537738,6.142298,2.843009
13.813781,-2.611052,4.283564,2.249108
13.84378,-3.01353,2.458616,1.758323
13.883758,-1.496381,2.615141,-0.595812
13.913726,-0.292231,1.533778,-2.132542
13.943725,0.525619,-0.878851,-2.372892
13.983703,1.616472,-3.625865,-3.054924
14.013671,3.159174,-3.95548,-3.608213
14.04367,4.923876,-2.39741,-4.802997
14.083648,0.547741,-6.906082,-2.376983
14.113616,0.52148,-5.009892,0.746069
14.143615,2.223588,-1.092496,0.722256
14.183593,1.280482,-1.35762,1.268139
14.213532,0.663037,-1.829062,1.244155
14.243531,0.998315,-0.724562,0.626027
14.283509,0.153445,0.26142,-0.220409
14.313477,-1.456991,-0.484227,0.601571
14.343476,-2.525649,-1.060466,1.709416
14.383454,-2.760461,0.972372,-0.233044
14.413453,-3.401888,2.190805,2.700088
14.443421,-4.650127,4.125427,3.053067
14.483399,-2.157492,5.624104,2.123496
14.513398,-2.825707,2.342405,1.907486
14.543366,-3.051551,1.798068,0.968802
14.583344,-0.213188,2.402607,-1.643477
14.613343,0.274944,0.658486,-2.50354
14.643311,0.523601,-2.181745,-2.449533
14.683289,1.696639,-3.898234,-3.152531
14.713288,3.276388,-2.59526,-3.935843
14.743256,3.741556,-2.962949,-4.967146
14.783234,-0.476108,-6.355421,-0.504478
14.813233,1.357715,-2.030508,0.68394
14.843201,2.844032,-0.146349,0.2104
14.883179,2.091589,-2.493422,0.513735
14.913178,1.466034,-2.727372,0.714154
14.943146,0.498216,-1.476409,0.646158
14.983124,-0.288429,-0.375626,-0.430795
15.013123,-2.470996,-1.342735,1.047753
15.043122,-2.816855,-0.38281,1.970495
15.0831,-3.127278,1.045141,0.441518
15.113068,-4.27081,3.120408,2.787549
15.143067,-3.779776,6.887477,2.537972
15.183045,-2.294376,4.674712,1.89989
15.213013,-2.851969,2.251929,1.424038
15.242977,-1.961474,2.767333,0.121367
15.282955,0.328316,2.545678,-2.235288
15.312923,0.309825,-0.141203,-2.434816
15.342922,0.495861,-2.910765,-2.826861
15.3829,1.674817,-4.861364,-3.48014
15.412868,3.825807,-2.645804,-4.941186
15.442867,2.063039,-3.363552,-3.745234
15.482845,-0.006705,-5.483444,0.574405
15.512814,2.2558,-2.939987,0.363631
15.542812,2.579666,-1.506208,0.480176
15.58279,1.480021,-2.340486,0.552247
