time_tick,acc_X_value,acc_Y_value,acc_Z_value
15.697349,-31.035798,21.907129,-2.738616
15.731054,-55.962422,7.064045,-13.604938
15.764178,-53.415648,-2.984778,-12.965215
15.797635,-24.589479,-7.626702,-6.959295
15.830857,-6.007266,-11.927291,-2.51879
15.864183,2.440676,-15.543862,-1.452135
15.897523,4.680532,-14.48858,-2.466714
15.930719,1.334815,-19.564319,-9.450551
15.964471,-7.507287,-22.919613,-12.050597
15.997528,-10.543842,-17.491914,-12.64019
16.030517,-23.393682,-10.120203,-15.532489
16.064176,-45.158201,-7.249303,-22.626163
16.097648,-56.793389,1.987558,-20.020431
16.130523,-37.38844,8.438515,-11.392467
16.164117,-5.803752,21.014658,-2.636858
16.19761,7.325322,29.548796,6.68889
16.230863,8.368782,31.620453,10.399437
16.264187,-0.996921,27.058138,5.707981
16.297792,-7.110285,22.734954,2.916691
16.330604,-11.724076,17.239915,3.161806
16.364254,-16.855632,10.65383,1.474582
16.397502,-36.874566,11.310612,-3.113621
16.430824,-58.312864,-2.327846,-18.17234
16.464178,-51.30254,-9.109963,-22.188308
16.497506,-17.34272,-10.016949,-7.990484
16.530193,-5.697805,-10.056605,-2.83723
16.564251,1.36205,-9.690129,-0.422741
16.597207,6.759073,-10.026826,0.237783
16.630919,6.352792,-11.221276,-2.86237
16.664181,1.508102,-14.376048,-8.055878
16.697541,-6.029264,-14.098461,-11.582514
16.730991,-12.290774,-13.908115,-15.620629
16.764395,-36.361141,-14.020946,-22.381198
16.797527,-60.331248,-9.193165,-28.75479
16.831163,-37.562026,9.03589,-14.159515
16.864202,-14.94948,16.914142,-1.825794
16.897562,0.639424,25.90484,4.181922
16.930777,6.681408,33.672955,8.827886
16.964225,0.887233,33.401353,9.55994
16.997069,-7.644211,28.848167,5.015433
17.030905,-13.518594,20.250731,2.210077
17.064211,-15.367133,14.93287,1.204326
17.09765,-31.983786,11.794707,-3.081747
17.130511,-56.142741,3.851211,-14.723968
17.164708,-52.485169,-11.911579,-18.875662
17.197532,-21.493516,-7.766319,-10.379384
17.230977,-7.696586,-9.499484,-5.463464
17.26426,1.462461,-10.738228,-1.31581
17.297652,5.312624,-10.076208,-1.330326
17.330889,6.044228,-11.020455,-3.9814
17.364373,-0.59947,-14.638522,-7.435459
17.397614,-6.527276,-15.248467,-12.069302
17.430606,-10.885776,-13.007713,-14.31664
17.464314,-29.355008,-10.083241,-18.437208
17.501661,-56.898738,-3.658471,-26.270418
17.531066,-42.029317,10.001686,-19.667423
17.564169,-19.71905,17.73239,-7.618622
17.59761,1.917674,23.049802,5.451792
17.630884,9.954099,27.896588,13.963034
17.664271,7.339538,28.228047,16.343404
17.6975,-5.212363,23.784849,8.403798
17.730762,-9.512652,16.309884,4.722282
17.764277,-12.382206,10.925432,3.200114
17.80194,-33.784439,4.539718,-4.493029
17.830587,-54.675343,-9.503075,-21.498454
17.864206,-44.455328,-12.067207,-24.076353
17.897498,-17.014702,-10.555514,-13.802168
17.930846,0.843687,-8.045104,-6.574713
17.964164,8.521118,-5.038328,-2.722304
17.997612,8.702934,-4.653447,-0.648702
18.030921,8.158085,-8.404397,-0.323229
18.064149,5.625827,-9.879128,-5.343151
18.097512,-1.791376,-8.387637,-8.75097
18.130541,-18.077317,-13.393792,-13.854543
18.164079,-57.090131,-20.144335,-24.803917
18.19804,-43.364581,-6.264203,-16.184184
18.230355,-20.757422,5.43982,-5.882464
18.264154,-0.723075,12.8666,3.573474
18.2976,4.222176,17.227495,6.696672
18.331813,4.872973,21.887376,7.216531
18.364194,2.948714,24.068572,7.502948
18.397524,-7.805975,19.869142,7.542154
18.430958,-10.481441,15.187113,8.001408
18.464363,-11.800543,13.118449,8.064258
18.497098,-52.738065,6.263006,-3.244409
18.531566,-70.576552,-19.909395,-17.131125
18.564178,-31.532911,-15.509145,-14.611886
18.597545,-3.246803,-11.116975,-7.707061
18.630965,7.93377,-7.353754,-7.035762
18.664017,9.097693,-9.117745,-6.368804
18.697361,4.745776,-12.79103,-7.278334
18.731503,0.665462,-17.836392,-8.393772
18.764212,-2.200799,-18.26482,-9.213067
18.797543,-6.972463,-16.485415,-8.973788
