time_tick,acc_X_value,acc_Y_value,acc_Z_value
40.248845,-8.908694,-13.215717,-11.131041
40.281934,-24.309048,-16.69312,-11.42045
40.315254,-38.749143,-17.442232,-11.49587
40.348254,-38.220604,-9.677858,-7.736241
40.381929,-19.412132,2.697613,-1.191307
40.415233,-7.923145,8.315659,3.255482
40.448576,-0.817649,15.702334,5.81318
40.482004,5.228375,18.40309,5.361856
40.515541,-1.909294,18.596129,4.463849
40.548674,-11.206311,17.4349,3.803175
40.582861,-23.242094,9.143184,1.631856
40.615647,-28.626845,-5.731774,-1.46261
40.647999,-31.055999,-11.505597,-5.099083
40.681879,-31.708293,-13.994908,-7.227904
40.715215,-11.89841,-17.065282,-4.372268
40.747693,-3.122001,-17.286304,-6.028665
40.782028,3.037004,-16.66798,-6.279467
40.815272,3.358886,-20.218707,-9.04831
40.848593,-5.377719,-14.758835,-15.231856
40.882516,-15.378357,-14.187797,-17.004377
40.91482,-30.099781,-16.231621,-15.071738
40.949084,-36.173788,-10.269846,-7.788167
40.981929,-25.412814,-4.22023,-1.131899
41.015254,-14.009722,5.1971,2.568172
41.048521,-2.682051,19.599635,4.461305
41.082387,2.650626,22.424445,4.206463
41.115251,0.437855,22.627959,4.39217
41.148853,-8.447943,21.163703,4.045298
41.182114,-22.974532,13.006965,1.958527
41.215088,-38.156108,-0.126299,-1.427893
41.248285,-35.799681,-9.808197,-4.607506
41.282705,-34.02297,-14.777091,-8.094486
41.314328,-16.553353,-16.527615,-8.927249
41.348431,-6.14,-18.140915,-9.177901
41.381926,2.68654,-18.106198,-8.003952
41.414489,3.752297,-17.881883,-8.584717
41.448822,-5.658149,-14.688503,-12.918526
41.48248,-19.27476,-14.715738,-15.085206
41.51546,-36.045095,-13.550019,-13.898238
41.549199,-40.084108,-8.246524,-11.152141
41.581913,-29.251605,-3.277629,-2.77049
41.615374,-15.141472,8.24368,0.896661
41.648654,-5.072746,20.848704,1.863653
41.681938,4.264225,25.545547,4.477317
41.71524,0.619671,23.906808,5.382806
41.748742,-10.16764,22.081463,4.40878
41.7823,-22.170949,15.601474,3.102398
41.815293,-39.14869,1.736756,1.079075
41.84858,-36.017711,-11.676041,-3.360981
41.883482,-38.331041,-16.607225,-8.641431
41.915235,-18.817301,-19.321897,-7.526142
41.948545,-5.034587,-17.710991,-5.583927
41.980993,3.609538,-16.895287,-5.650667
42.015261,6.129974,-15.722236,-5.306638
42.048811,-3.578861,-15.984411,-10.618514
42.082158,-15.494929,-15.099123,-14.359588
42.116265,-28.005977,-16.892145,-12.778161
42.148097,-46.552125,-14.612634,-10.269846
42.182236,-33.261587,-2.573859,-0.254543
42.215266,-19.53469,8.270766,5.266983
42.248541,-7.765122,22.138477,5.98916
42.281907,3.47426,26.862854,6.947323
42.315229,0.924943,24.417689,6.532812
42.348571,-10.556861,22.009934,4.069839
42.381901,-23.739357,12.123623,1.134742
42.415065,-33.437716,2.516545,-1.176343
42.44894,-34.154656,-4.477766,-3.375496
42.481266,-35.546186,-9.017334,-6.740218
42.515464,-24.183647,-14.655881,-6.293683
42.548257,-13.467716,-18.734549,-9.213367
42.582365,-4.226066,-20.235767,-11.76433
42.615266,1.088503,-21.477654,-9.286841
42.648462,-3.527533,-16.660348,-9.63955
42.681926,-13.719714,-12.726384,-11.087644
42.720479,-33.409135,-13.158404,-9.698359
42.748671,-46.191037,-6.125185,-10.551623
42.782173,-37.362402,-2.428256,-5.256657
42.815273,-27.397977,3.03416,-0.158921
42.848452,-13.036445,20.037191,2.557997
42.881914,-1.24039,26.570751,1.982021
42.916026,2.646735,27.958989,4.560369
42.948674,-4.968146,23.912793,4.170549
42.981906,-14.678327,19.01064,4.730962
43.01439,-27.379571,8.051239,4.675444
43.048527,-34.624684,-0.398649,0.629698
43.082011,-48.905111,-13.519043,-7.217728
43.114835,-27.950759,-15.990546,-6.794089
43.148212,-14.355697,-18.78857,-5.263391
43.182073,0.123605,-18.505445,-8.267623
43.215531,2.605284,-19.309028,-10.160158
43.248451,-2.262601,-19.037276,-12.798063
43.282085,-15.874423,-16.622488,-16.406703
43.315152,-25.01656,-13.887165,-11.804135
43.348836,-42.500991,-10.496256,-8.917223
43.381917,-39.563949,-5.382657,-3.701418
43.415504,-28.963991,1.881161,2.759266
43.448189,-15.721488,14.789961,2.985975
43.481981,-4.661228,25.042149,3.868719
43.515264,4.531488,25.800838,3.915557
43.549019,-0.672944,24.399881,2.927914
43.581904,-11.661824,20.731235,3.263862
43.615309,-20.041081,14.023639,3.006028
43.648455,-35.952167,3.029671,-1.318654
43.682228,-45.605334,-7.60695,-2.826755
43.715269,-40.248117,-14.603506,-3.207148
43.748954,-19.996039,-20.446763,-5.826797
43.781911,-7.67818,-18.978467,-5.336267
43.815054,1.513638,-19.009742,-7.984798
43.84784,1.999828,-17.037448,-11.203318
43.881906,-7.430521,-17.272088,-12.913737
43.915256,-17.885924,-13.253876,-11.223969
43.949698,-43.184111,-14.307212,-5.473191
43.981892,-45.331338,-6.37045,-0.621018
44.015279,-31.983187,1.338107,0.44863
44.048255,-17.796138,7.052074,2.957543
44.081927,-5.120931,17.553866,3.632882
44.115287,2.456838,21.724714,2.864316
44.148591,4.701332,21.640764,3.540402
44.181996,-7.745369,19.845049,4.414018
44.215242,-14.684313,16.086168,3.334194
44.248582,-22.812918,7.069282,2.74505
44.282175,-34.753976,-1.330924,-0.257685
44.314709,-40.7578,-12.513592,-3.305313
44.348593,-24.557006,-11.611245,-5.187223
44.382146,-12.61071,-13.507221,-6.307301
44.415621,-8.816513,-17.036101,-6.511264
44.44882,-1.358309,-18.749363,-10.807363
44.481427,-2.00327,-19.278501,-12.405101
44.515261,-8.630657,-16.508909,-11.04769
44.548482,-15.406041,-11.526847,-9.62698
44.582043,-35.082741,-14.376946,-9.979239
44.615431,-46.259423,-9.772133,-6.650282
44.648328,-30.605873,-2.979241,-1.888045
44.681904,-19.460018,4.995082,1.350827
44.715259,-9.759863,17.472011,1.861558
44.748762,3.067381,25.025688,2.34296
44.782028,0.887832,25.338891,3.885629
44.814879,-6.963934,22.335706,2.655264
44.848529,-17.800627,13.300415,3.642459
44.882004,-31.000482,0.486789,3.159711
44.91443,-38.617158,-9.867306,0.242122
44.948491,-37.886003,-13.016692,-3.238423
44.981917,-21.492169,-17.378634,-2.860874
45.015231,-12.725187,-17.252485,-3.569134
45.047866,-2.956346,-15.731813,-6.200007
45.082091,3.973918,-16.682345,-8.558379
45.115144,3.161357,-16.253469,-10.661611
45.148654,-5.238102,-14.208598,-13.127876
45.18227,-18.511281,-14.275638,-11.044847
45.215319,-41.086117,-19.431137,-10.807064
45.248376,-46.466978,-11.250157,-6.157807
45.281751,-33.224326,-5.092649,-0.048484
45.315232,-16.237158,8.120823,5.038478
45.348522,-6.272284,23.378568,3.063341
45.381899,2.343109,27.806203,4.315852
45.415275,-2.123134,23.680847,4.824489
45.44844,-9.168923,20.163938,3.186796
45.481614,-16.828397,13.467117,2.008807
45.515479,-32.247756,3.73838,1.055881
45.548583,-38.200702,-10.290197,-1.321048
45.581987,-37.388739,-15.996981,-0.626405
45.615247,-17.26296,-16.17341,-2.292081
45.648527,-5.749581,-17.989626,-7.345074
45.681974,-0.327868,-17.974213,-9.867306
45.715588,2.012847,-20.621696,-8.760397
45.748083,-7.202165,-17.266851,-10.086234
45.782085,-18.740385,-15.779849,-12.663834
45.815242,-37.070598,-17.615968,-10.167191
45.849137,-39.099008,-8.204025,-4.203919
45.881903,-28.202608,-0.970435,1.007396
45.91523,-15.58232,7.378894,4.006091
45.948517,-5.931547,17.649937,5.34779
45.982796,3.161058,21.676828,3.811705
46.014738,0.57837,21.610836,3.874854
46.048449,-6.769697,19.641834,3.682414
46.081993,-20.403816,13.228586,3.336289
46.115262,-32.896907,3.442087,1.062764
46.148776,-30.518781,-6.57576,-1.673457
46.182119,-38.56194,-13.610774,-3.751998
46.215234,-19.604722,-18.098417,-4.919512
46.249008,-11.963505,-19.103568,-4.744879
46.281911,-1.861708,-17.221509,-6.218862
46.315352,5.046858,-17.500743,-6.909913
46.348603,3.572875,-16.280853,-8.905252
46.381211,-10.130379,-14.753148,-12.470196
46.415274,-28.245405,-15.261336,-12.5314
46.449164,-45.563733,-13.153765,-10.965536
46.482216,-38.715922,-5.190515,-6.31179
46.51556,-21.6047,2.989417,-0.19693
46.548599,-8.365639,9.163386,3.349458
46.58195,0.216084,18.261378,4.002799
46.615274,4.603466,21.422435,3.278228
46.648429,-2.564282,22.582019,3.783423
46.681893,-10.254732,20.434343,3.347662
46.715328,-20.853194,13.949865,2.093206
46.748417,-38.316825,-6.182648,-0.049981
46.781782,-37.721545,-13.329745,-2.742057
46.815488,-27.956295,-12.180786,-5.833082
46.848613,-15.099722,-15.737649,-5.864956
46.880974,-8.96062,-15.517076,-8.39063
46.915229,-1.638291,-17.332394,-9.235963
46.948809,1.987109,-20.151518,-7.694341
46.981917,-2.803411,-15.445995,-10.887572
47.015056,-10.91765,-13.663,-12.662786
47.058911,-27.604784,-14.136919,-11.098568
47.081256,-40.127504,-13.713579,-12.668473
47.115416,-30.36824,-3.698575,-8.026698
47.148532,-18.011923,3.266406,-1.163175
47.181906,-7.419447,10.387316,3.584697
47.215352,0.987793,19.261741,4.79456
47.248588,4.431077,20.115454,4.433322
47.281929,-3.710247,19.440564,4.736798
47.315257,-14.649596,14.250348,3.419641
47.352121,-31.003624,5.419768,-0.88424
47.382038,-34.020127,-6.835241,-3.883534
47.41571,-35.035454,-11.862346,-8.292913
47.447921,-17.529773,-11.971585,-7.981057
47.481907,-7.998266,-13.727795,-5.730277
47.515229,-1.440613,-14.117166,-5.489951
47.548694,2.080037,-14.726362,-6.85649
47.58192,1.260891,-17.655174,-11.560666
47.61526,-10.210587,-16.912347,-16.238804
47.648463,-20.14224,-14.246009,-12.079478
47.682369,-32.779138,-13.324058,-11.639528
47.715266,-37.477627,-8.319998,-9.311532
47.748352,-26.75975,-3.173927,-3.871413
47.781902,-12.699,4.121167,2.662298
47.815516,-3.848817,13.209133,5.148466
47.848638,1.046752,17.977505,4.465944
47.885413,0.947838,19.045956,5.320256
47.914962,-6.372844,18.284273,5.391785
47.948635,-14.695985,15.529496,5.016181
47.981165,-31.781319,6.281412,1.574094
48.015224,-36.511682,-9.752829,-3.585744
48.048431,-35.388163,-13.276173,-9.327095
48.081914,-19.719648,-15.491786,-10.069624
48.115337,-6.215869,-16.270229,-5.674012
48.148537,1.312518,-15.962712,-5.730876
48.18208,5.669073,-14.281474,-6.617211
48.215296,5.780408,-11.55453,-8.571548
48.248451,-7.241821,-13.726897,-11.578024
48.289744,-25.785724,-15.614942,-12.874082
48.315357,-34.531157,-14.508482,-11.544055
48.348103,-33.554139,-8.437767,-6.170228
48.381944,-22.202973,-3.36128,-0.644961
48.415416,-11.920557,5.187522,2.832591
48.44845,-0.269806,16.267834,5.839068
48.482014,1.966308,18.225763,6.664498
48.515238,0.228804,17.489519,6.01011
48.548531,-9.726792,16.988216,3.417695
48.581594,-18.661373,11.503951,2.040082
48.615182,-32.412662,2.470755,-0.8802
48.648876,-32.66511,-10.605495,-2.927315
48.681932,-32.340834,-13.531763,-6.643548
48.715258,-15.221381,-14.729655,-6.645494
48.748467,-6.74351,-15.884449,-5.449547
48.780918,0.822887,-17.64006,-7.851017
48.815321,4.818952,-15.254153,-8.824744
48.848593,3.564495,-12.80779,-10.664754
48.882056,-12.802253,-11.45427,-13.313883
48.915838,-23.870145,-12.293916,-12.923763
48.948565,-38.472453,-14.333849,-12.35961
48.982639,-31.736725,-5.012291,-5.427101
49.015088,-19.24109,0.832913,0.279383
49.048647,-7.159068,7.29659,4.45921
49.081907,-0.897708,14.860293,5.935288
49.115238,2.640001,17.681811,5.818716
49.148667,-0.574928,16.586125,5.878574
49.181966,-7.896209,15.141173,4.521911
49.214384,-21.698527,9.300608,0.967142
49.2487,-34.513949,-2.889306,-3.156119
49.281907,-35.168038,-11.911279,-4.277544
49.315401,-31.260112,-14.378293,-4.708665
49.348679,-7.893815,-16.16054,-4.644318
49.382027,-2.920282,-15.644123,-3.997861
49.415435,1.885651,-15.495677,-4.640428
49.449077,5.647824,-14.47167,-7.534672
49.481991,-0.537517,-12.352127,-11.522058
49.515327,-16.084222,-14.553824,-12.994993
49.550071,-26.920018,-15.602372,-11.664069
49.581959,-37.045009,-10.849413,-9.856532
49.615391,-28.081696,-4.627858,-4.911282
49.648496,-18.220675,1.246526,0.3352
49.681971,-4.9243,10.387016,4.771814
49.715786,0.075121,15.622424,4.984906
49.748588,2.481679,17.001683,5.340757
49.782013,-4.163366,16.726939,6.185042
49.815367,-11.145107,14.793702,4.128948
49.848853,-23.753424,6.900934,-0.107593
49.881893,-27.801864,-7.916411,-3.620013
49.91524,-30.927905,-13.624841,-6.981741
49.948281,-26.015576,-13.934901,-7.991233
49.981925,-11.466989,-14.237329,-6.295628
50.015251,-0.362435,-13.90183,-6.005022
50.048411,3.76771,-12.34285,-6.216767
50.081979,8.451684,-13.794536,-7.591237
50.120025,-2.080187,-12.425153,-12.63181
50.148163,-16.195407,-15.501662,-13.388405
50.18194,-27.745598,-17.701264,-12.174202
50.216349,-34.940431,-11.589846,-10.790005
50.251627,-25.387225,-4.23295,-6.141197
50.282423,-17.187839,0.515221,-0.076916
50.315249,-7.517463,6.870856,3.278827
50.348962,0.160866,16.603633,3.827867
50.382173,1.227222,18.283675,4.665568
50.415342,-4.876415,17.656072,5.38969
50.448836,-15.834768,12.901766,3.156269
50.482789,-30.974743,1.646671,-0.740284
50.515272,-34.363258,-10.507628,-2.274274
50.549107,-32.162908,-13.112613,-4.328572
50.581909,-10.939348,-13.414143,-4.776154
50.615299,-5.38954,-14.315593,-4.888087
50.648703,-2.282803,-15.722535,-5.172259
50.682285,3.953417,-17.054507,-7.676833
50.7154,2.479284,-18.03826,-11.365382
50.748585,-10.951469,-17.193226,-15.419209
50.781977,-33.282686,-19.050445,-14.275488
50.815469,-43.938761,-13.794087,-9.893943
50.848829,-30.831685,-3.845824,-2.985526
50.88207,-17.025926,6.023278,1.36624
50.91535,-4.027191,16.007456,4.272905
50.948513,0.587498,20.108121,3.732993
50.981942,0.75031,19.936032,3.912564
51.01563,-6.602696,17.268347,4.705373
51.048839,-14.806721,15.285578,3.236927
51.081957,-25.778841,7.558316,-0.223567
51.116913,-32.830166,-7.348367,-4.937319
51.148608,-34.883567,-13.339322,-8.270167
51.181946,-22.62347,-14.962649,-6.849158
51.215275,-9.467909,-18.967244,-3.921244
51.248299,-2.73682,-16.374979,-2.800119
51.281908,0.96385,-16.42466,-6.352193
51.315257,3.8976,-14.997964,-8.408288
51.348444,-6.583691,-16.036636,-11.113982
51.384091,-24.375938,-16.013741,-12.418868
51.415297,-40.624169,-17.269245,-10.974814
51.448913,-41.70534,-8.817262,-6.574413
51.482019,-23.035886,2.392192,-1.611355
51.516303,-9.734723,7.456558,1.631407
51.549475,-3.422633,14.586297,3.145794
51.581973,0.567296,18.10111,2.49799
51.615333,0.249604,18.686364,3.968531
51.64865,-6.316878,17.364418,4.370173
51.682246,-18.052775,10.87575,2.804159
51.715721,-32.159017,0.591539,-1.348133
51.750013,-27.692624,-9.430349,-3.779233
51.782031,-28.429317,-13.277968,-7.770809
51.815471,-18.26901,-15.203873,-7.844283
51.848837,-8.089099,-16.942724,-5.932445
51.881995,-0.622365,-14.578964,-4.551839
51.915306,5.184978,-14.023639,-6.016095
51.94856,3.9817,-13.267344,-8.228716
51.981998,-6.289792,-14.684313,-11.950635
52.01529,-22.925748,-16.244939,-12.850289
52.048781,-37.569957,-16.403112,-11.587452
52.081912,-36.816056,-7.619968,-6.726899
52.115319,-20.359671,0.371414,-1.90705
52.148565,-10.636172,6.230085,2.770938
52.182005,-3.859292,13.785707,4.100666
52.215326,0.639724,17.30067,5.114646
52.248733,-0.269058,17.81634,5.004958
52.281942,-7.612187,16.202291,4.080165
52.315403,-15.538325,10.107334,2.42257
52.349894,-28.902039,-5.571057,-2.666338
52.382017,-26.924358,-12.875129,-3.351703
52.415295,-27.957941,-15.173645,-4.483602
52.448586,-15.378357,-15.831775,-4.291161
52.481973,-2.634015,-14.465535,-3.212385
52.515713,0.1676,-14.219222,-5.107763
52.548647,2.302107,-13.772089,-7.273395
52.582782,0.018107,-14.567292,-10.941593
52.614675,-10.318629,-12.80779,-12.886502
52.648858,-18.939859,-14.009273,-11.815657
52.683413,-33.425146,-13.40292,-9.552158
52.715261,-26.988105,-7.395205,-4.835413
52.748665,-18.859201,-2.977146,-1.506456
52.781751,-9.566823,4.321838,2.242549
52.815319,-1.168861,14.581209,4.385436
52.848826,1.610906,16.958437,4.695945
52.882002,-1.838214,18.126101,5.78804
52.915621,-10.543842,14.496212,3.793449
52.948674,-21.591981,6.393196,-0.187652
52.985936,-29.486544,-9.292827,-2.577151
53.015584,-32.967239,-16.130462,-3.075312
53.048378,-24.841028,-14.952772,-3.807964
53.081905,-9.214264,-13.791543,-4.181772
53.115293,-1.891487,-12.30933,-2.048762
53.148768,2.0956,-14.075865,-2.388002
53.182135,4.709114,-14.083796,-4.62711
53.215233,0.271003,-14.365573,-8.981869
53.248679,-15.889687,-14.669947,-11.345779
53.282037,-21.645403,-14.110582,-9.770637
53.315274,-32.434809,-11.497367,-8.772818
53.348347,-32.033916,-7.097565,-5.91763
53.381922,-19.916728,-1.142823,-1.417418
53.415533,-9.105025,6.530119,2.188827
53.44919,-0.121211,15.518123,4.733206
53.481927,5.055088,18.159022,5.725489
53.515333,-1.637543,18.067889,5.59081
53.548243,-9.814033,15.777155,4.011329
53.584142,-30.61979,3.060049,-0.719783
53.615952,-31.234374,-10.681663,-2.475843
53.649214,-30.568912,-14.633584,-4.900956
53.682095,-13.945675,-15.784937,-5.739406
53.715351,-6.267047,-15.197139,-4.897963
53.750664,0.073924,-14.515366,-4.684722
53.78194,2.407306,-13.232926,-3.739877
53.815502,6.336182,-12.157442,-6.041984
53.848564,-0.500107,-12.010493,-9.448156
53.882072,-15.363093,-15.160177,-11.389325
53.915296,-28.600957,-16.293872,-10.732691
53.949763,-33.869137,-12.032939,-7.182861
53.982046,-23.492446,-5.884559,-2.802513
54.015821,-14.08215,0.409573,0.253196
54.048689,-4.818653,10.020391,3.777437
54.082039,0.313502,14.960254,5.885158
54.115332,1.678096,16.892145,6.132218
54.14886,-5.987813,17.867517,4.604962
54.181992,-12.775168,13.718816,3.178865
54.215317,-27.884317,3.291247,-1.729723
54.248881,-34.084324,-11.159623,-6.643698
54.283016,-31.74316,-15.955829,-8.500468
54.315285,-15.529496,-16.652866,-6.401725
54.348664,-3.027277,-18.129393,-4.650155
54.382059,3.881139,-14.520903,-3.599511
54.415422,8.258495,-13.986977,-4.875966
54.448815,7.829169,-10.785815,-6.607484
54.481952,-5.825001,-11.002198,-12.135594
54.517485,-24.594417,-15.637089,-13.468314
54.551424,-36.585157,-18.437657,-10.311746
54.581968,-33.82185,-11.182368,-5.102974
54.615294,-17.85794,-2.15007,-0.821689
54.648578,-8.409185,2.855187,1.628115
54.68166,-1.038821,9.75268,2.641348
54.715451,2.446513,15.644422,2.874491
54.748785,1.102569,17.045978,3.765465
54.781978,-5.236755,16.159493,2.857133
54.815576,-20.680057,6.991618,0.072726
54.849748,-32.921598,-4.520863,-4.233698
54.881985,-29.401547,-12.307683,-5.921072
54.915313,-22.70727,-15.016071,-5.160587
54.948641,-9.482275,-16.052349,-4.211102
54.982026,-2.771986,-13.614216,-4.288617
55.014597,1.344392,-12.025756,-4.196886
55.048927,5.825001,-11.404888,-3.685406
55.082066,6.50453,-12.654705,-7.467482
55.115447,-2.697314,-12.1332,-12.255458
55.148915,-24.214623,-17.548479,-14.526439
55.182851,-38.66669,-19.693311,-14.1028
55.215327,-32.720927,-9.525073,-8.876221
55.248877,-20.69951,-2.463422,-4.169202
55.282379,-7.410917,4.881054,2.480033
55.315419,-1.93204,13.375835,3.62121
55.3486,1.507802,17.919893,3.59577
55.384304,-0.837103,18.815356,4.875068
55.41537,-8.803943,18.548692,3.18081
55.448501,-19.395821,11.785729,1.036577
55.481941,-35.853851,-7.197526,-4.282931
55.515461,-30.518183,-14.063594,-6.730192
55.548593,-27.806503,-16.161588,-8.794366
55.58214,-11.462201,-18.271703,-6.43315
55.614893,-0.711702,-16.241497,-4.964255
55.648385,3.174226,-14.278481,-5.13814
55.68194,6.4541,-11.733952,-3.895954
55.715252,3.940099,-10.605944,-6.03495
55.748116,-9.295072,-10.852705,-10.889817
55.783791,-26.840408,-15.12561,-13.387956
55.815611,-36.171843,-15.960617,-11.34952
55.848596,-29.428183,-6.369253,-5.137542
55.88206,-17.89999,-0.697635,-2.032002
55.915308,-9.531507,3.371905,1.090149
55.949082,-0.542156,11.481654,3.576466
55.982159,1.255654,16.162486,4.103808
56.015327,1.268972,17.355888,5.120333
56.049237,-7.638225,17.447619,4.018212
56.081919,-17.741817,11.069687,1.124118
56.115363,-28.240767,0.504297,-4.444844
56.151409,-33.052087,-13.735427,-8.553441
56.183232,-29.377305,-16.182538,-8.057076
56.215327,-13.973209,-16.356573,-6.474452
56.248933,-4.025395,-14.146197,-4.795608
56.281884,2.277266,-13.424768,-5.445208
56.315205,4.999122,-12.600235,-6.637114
56.348534,4.852023,-10.977657,-9.328891
56.381879,-12.745688,-12.013186,-15.671657
56.415213,-23.721101,-12.539331,-15.390478
56.448287,-34.155404,-12.869144,-12.659943
56.481988,-28.519252,-5.986616,-5.067808
56.515217,-17.885026,-1.023707,-0.455064
56.54847,-7.698082,4.214694,2.716468
56.581978,-0.542456,11.815807,4.221428
56.615242,3.573324,17.38028,5.698403
56.648935,-0.166852,18.982657,5.537986
56.681859,-8.490591,19.174349,3.497305
56.71526,-24.550571,8.005,-0.265467
56.748682,-35.909668,-5.155948,-4.821645
56.781956,-32.172186,-13.153166,-5.791032
56.815433,-28.832305,-15.138778,-6.731688
56.84838,-11.260332,-16.760609,-4.731261
56.881993,-3.824275,-16.031997,-4.514129
56.91451,1.935183,-14.278631,-3.813052
56.948218,7.417053,-14.649296,-4.556029
56.980987,5.362455,-12.096238,-8.728523
57.015212,-5.578839,-11.489585,-13.799923
57.048545,-27.964975,-16.633262,-15.872029
57.081917,-38.126778,-16.13989,-12.95459
57.115287,-30.742348,-6.926673,-4.705373
57.148629,-19.120179,-0.62446,0.88424
57.182014,-6.227691,9.097094,4.397557
57.215735,0.867331,16.371238,4.174739
57.248339,2.412993,18.183863,3.509875
57.281922,-2.949612,18.761036,4.57683
57.315323,-10.402878,17.906125,4.365085
57.350757,-23.303447,11.7142,3.325964
57.382294,-44.470143,-7.861343,-3.557611
57.416346,-41.443464,-15.221082,-5.873635
57.44836,-23.206927,-15.369677,-4.625463
57.482149,-9.699407,-16.464465,-5.847597
57.514907,-3.49536,-16.594804,-7.405081
57.548422,3.292145,-17.48069,-8.157486
57.582194,6.519045,-14.357792,-8.842402
57.614992,-1.765338,-11.54196,-12.365595
57.648955,-15.521715,-12.206076,-13.366108
57.682656,-30.125519,-13.72974,-11.999269
57.715846,-42.91236,-13.30236,-7.624009
57.748663,-28.980901,-3.724613,-1.370131
57.78188,-15.304134,2.498289,0.883941
57.815215,-3.886676,10.55327,3.991875
57.848571,2.110863,19.267128,5.323997
57.881737,2.130766,20.931457,5.651116
57.915616,-4.866538,20.199254,4.642523
57.94869,-14.657527,16.00581,2.153212
57.982016,-32.033467,5.227178,-2.039334
58.015359,-33.379505,-7.846977,-3.202958
58.049609,-33.48246,-14.685809,-6.171125
58.081928,-20.558696,-15.583667,-6.600152
58.116311,-6.416091,-18.322133,-5.449547
58.148381,-0.453717,-16.855482,-4.197036
58.182379,4.787228,-17.202055,-5.530654
58.21543,6.125484,-13.566929,-6.448115
58.249269,-0.476613,-11.500809,-10.871261
58.282699,-20.614812,-12.203532,-15.598631
58.316018,-33.981519,-14.454162,-14.522698
58.348626,-40.824392,-11.513828,-11.03497
58.381829,-30.145871,-3.389862,-5.353626
58.4153,-14.685959,3.408866,1.927551
58.449093,-5.289878,12.245432,5.625677
58.482149,3.962246,18.666312,6.882827
58.515964,3.077706,21.503093,6.65118
58.549414,-5.336567,20.961236,4.719888
58.581935,-14.376048,17.532467,3.212385
58.620176,-38.482031,0.751657,-1.535935
58.648599,-38.647685,-12.539031,-3.248
58.681915,-34.813833,-16.008952,-4.560818
58.715265,-17.970023,-15.494779,-3.21448
58.74859,-5.000319,-14.854008,-4.486296
58.781956,-0.660524,-15.543563,-5.622086
58.815252,1.921565,-16.011945,-5.327289
58.8493,2.805955,-15.797507,-9.582985
58.881491,-5.499528,-12.105067,-13.982487
58.915287,-15.002005,-12.825747,-12.663385
58.948621,-34.447657,-15.744683,-9.650623
58.981907,-35.949324,-12.123174,-7.418699
59.015853,-26.181979,-6.125484,-2.331138
59.048723,-15.792568,0.823186,1.265381
59.081927,-2.236713,14.423036,4.209007
59.115301,1.237398,19.284187,4.516523
59.148607,0.98914,20.31418,5.348538
59.181912,-8.305333,19.839363,4.540317
59.215242,-19.750475,13.385412,2.217409
59.2485,-36.764429,0.913869,-1.448244
59.282091,-36.662223,-11.84394,-4.302085
59.315239,-29.113784,-15.514681,-4.731411
59.348351,-10.940695,-17.098951,-4.037666
59.383268,-4.553186,-15.741839,-2.371392
59.41534,0.307816,-15.995484,-2.652272
59.449405,3.570331,-15.73331,-3.639765
59.482187,3.996365,-13.896293,-6.511414
59.517119,-10.425923,-14.350459,-10.971222
59.551834,-23.814478,-14.017504,-12.46421
59.582325,-36.488787,-14.634332,-12.126765
59.615262,-36.041354,-8.836266,-7.460898
59.648503,-20.638007,-0.070931,-2.572811
59.682034,-10.025778,5.033241,1.611655
59.715227,-0.977767,12.569708,4.786629
59.748577,2.698062,17.452109,5.957435
59.781879,0.47347,18.655388,5.112402
59.815256,-6.452903,18.146003,3.213283
59.848493,-21.517608,9.887358,-1.275706
59.881949,-34.309387,-3.025631,-5.044613
59.915217,-31.74286,-13.282308,-5.612658
59.948342,-29.840899,-15.715502,-7.800288
59.981947,-11.764779,-15.112441,-6.14404
60.015417,-3.019346,-14.544546,-5.788339
60.048307,1.336162,-14.0401,-5.297959
60.082163,5.586321,-14.106541,-5.753173
60.115288,5.639145,-11.854864,-9.37962
60.148291,-3.917503,-10.543692,-14.108786
60.182112,-22.313559,-15.437166,-14.581059
60.21846,-35.550825,-16.821214,-14.102351
60.24823,-35.318728,-10.286307,-9.236112
60.281936,-24.145488,-3.505835,-2.806105
60.315374,-7.495166,7.471672,3.303817
60.348542,-0.949036,15.491936,5.430842
60.381896,0.781286,18.847978,5.398369
60.415219,-2.318717,19.183178,6.223501
60.448309,-8.674353,18.116224,4.339047
60.481898,-16.982978,13.356681,0.902197
60.515359,-33.185119,2.957394,-3.631385
60.548623,-36.382091,-12.540079,-6.696372
60.582027,-32.382883,-15.339749,-7.988838
60.615285,-15.727324,-16.438278,-6.211379
60.648591,-2.46417,-15.724032,-3.54579
60.681683,1.938475,-14.912967,-3.33195
60.715259,3.362327,-14.92015,-3.974816
60.748625,2.375731,-12.268776,-6.942685
60.782704,-6.612273,-10.912263,-11.726919
60.815113,-18.087343,-11.043649,-14.036658
60.849104,-32.567992,-14.462991,-14.846226
60.881978,-34.478932,-7.742227,-10.040294
60.915295,-22.04929,-1.985463,-3.695133
60.948329,-12.433384,4.163516,1.832528
60.981916,-1.229466,15.647864,6.086577
61.014574,2.165184,18.690853,5.754071
61.048438,0.360789,18.906488,5.439671
61.08193,-7.569389,17.119153,4.493478
61.114878,-16.647628,11.664967,2.965025
61.148566,-33.479766,1.002458,-3.622856
61.182262,-41.099136,-11.204665,-7.147396
61.215969,-27.170819,-14.264714,-6.313286
61.24843,-11.721083,-15.187412,-5.779809
61.282476,-4.441852,-13.043328,-4.931483
