time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
15.299391,-0.305111,-5.617117,1.822937
15.32939,-0.4548,-3.274842,1.733707
15.369368,2.403829,0.655594,1.672452
15.399336,3.307284,0.348067,0.930539
15.429335,3.217864,-1.176954,-0.065564
15.469313,0.808238,-3.334472,-0.376333
15.499281,-0.938565,-3.039046,0.197543
15.52928,-0.568367,0.865479,1.496421
15.56921,-1.505253,3.919282,1.863834
15.599209,-1.33986,4.37383,2.438722
15.629177,-2.279694,2.271053,5.007954
15.669155,-6.655237,-3.087789,4.788569
15.699154,-6.585725,-2.054041,2.643896
15.729122,-4.310359,2.201263,-0.074713
15.7691,-1.55701,4.501957,-2.635212
15.799099,-0.045044,4.13239,-2.160823
15.829067,0.205947,1.909072,-3.226121
15.869045,-0.091205,-2.980687,-3.529223
15.899044,1.161435,-4.840845,-3.897718
15.939022,3.076775,-4.188135,-1.379546
15.96899,0.0925,-4.134974,1.398973
15.998989,0.499442,-3.475171,1.192312
16.028957,1.793496,-1.503766,1.696259
16.068935,2.8494,-0.390974,0.760472
16.098934,3.844341,-1.423905,-0.62506
16.128902,2.606123,-3.100187,-1.053658
16.16888,0.322961,-1.637549,0.176864
16.198879,-0.887591,1.972779,0.649364
16.228848,-1.794912,3.158198,1.451931
16.268826,-1.406468,4.809228,2.565967
16.298824,-1.922425,4.8391,3.506212
16.328793,-3.234854,0.78438,4.3801
16.368771,-4.049218,-1.0119,3.249245
16.398769,-3.646375,0.56152,1.348288
16.428738,-2.534252,2.65532,-0.925296
16.468716,-0.030896,3.490596,-2.523036
16.498714,1.455795,0.494661,-4.180341
16.528683,0.481471,-3.940958,-5.257494
16.568661,2.028408,-5.680045,-5.426925
16.598619,4.002837,-3.189741,-5.179167
16.638597,-0.255603,-4.183941,1.079132
16.668565,-0.52347,-4.702686,1.049298
16.698564,1.82478,-1.999958,1.281661
16.738542,3.384027,-0.262387,0.962415
16.76851,4.175193,-1.883011,-0.095454
16.798509,2.128487,-3.689,-0.523933
16.838487,-0.256672,-1.496391,0.937428
16.868455,-0.699335,2.036459,1.481985
16.898454,-2.116778,3.114029,1.510579
16.938432,-1.757262,4.917514,4.513785
16.9684,-3.429936,2.329155,5.709368
16.998399,-4.233109,-0.714715,5.673662
17.038377,-4.203827,-0.115363,3.758598
17.068376,-3.078701,1.595271,0.846736
17.098344,-2.24957,3.015454,-2.97972
17.138322,-0.565882,2.673918,-4.152374
17.168321,0.265339,-0.643274,-5.160437
17.198289,-0.828491,-4.538543,-6.267638
17.238267,2.30621,-3.555487,-5.68543
17.268266,1.152883,-5.092466,-2.788578
17.298234,-0.208081,-5.978943,1.036833
17.338212,0.966202,-3.225258,1.075853
17.368211,1.909834,-0.939437,1.772459
